,forecast_date,location,target,type,target_end_date,quantile,value
21,2020-07-05,04,1 wk ahead cum death,quantile,2020-07-11,0.975,2145.15378274481
22,2020-07-05,04,1 wk ahead cum death,quantile,2020-07-11,0.990,2155.822471080272
23,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.010,2267.1212301002106
24,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.025,2287.3488535803026
25,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.050,2304.7457256880357
26,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.100,2324.8032050649067
27,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.150,2338.335891177385
28,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.200,2349.0912411047016
29,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.250,2358.3183736678234
30,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.300,2366.6046238860267
31,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.350,2374.283069611337
32,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.400,2381.5691637278123
33,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.450,2388.618544106781
34,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.500,2395.556159223126
35,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.550,2402.493774339471
36,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.600,2409.5431547184407
37,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.650,2416.829248834915
38,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.700,2424.507694560225
39,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.750,2432.793944778429
40,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.800,2442.0210773415506
41,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.850,2452.7764272688682
42,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.900,2466.309113381345
43,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.950,2486.366592758216
44,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.975,2503.763464865949
45,2020-07-05,04,2 wk ahead cum death,quantile,2020-07-18,0.990,2523.9910883460416
46,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.010,2550.475207071192
47,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.025,2581.823066882919
48,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.050,2608.7839557155844
49,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.100,2639.868133859476
50,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.150,2660.840481280693
51,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.200,2677.508638174133
52,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.250,2691.808432627873
53,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.300,2704.6500900010587
54,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.350,2716.54979934684
55,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.400,2727.841459840871
56,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.450,2738.766272046168
57,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.500,2749.517875481388
58,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.550,2760.2694789166085
59,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.600,2771.194291121905
60,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.650,2782.4859516159363
61,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.700,2794.385660961717
62,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.750,2807.2273183349025
63,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.800,2821.527112788642
64,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.850,2838.195269682083
65,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.900,2859.1676171033
66,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.950,2890.2517952471912
67,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.975,2917.2126840798564
68,2020-07-05,04,3 wk ahead cum death,quantile,2020-07-25,0.990,2948.560543891584
69,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.010,2874.248891315455
70,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.025,2918.3241471176448
71,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.050,2956.231298645404
72,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.100,2999.9358166355064
73,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.150,3029.423047435764
74,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.200,3052.8585637115693
75,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.250,3072.964149938273
76,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.300,3091.019587759119
77,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.350,3107.75064169827
78,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.400,3123.6267757531928
79,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.450,3138.9871191843336
80,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.500,3154.1039301735714
81,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.550,3169.2207411628083
82,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.600,3184.581084593949
83,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.650,3200.457218648872
84,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.700,3217.188272588023
85,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.750,3235.2437104088685
86,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.800,3255.3492966355725
87,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.850,3278.784812911378
88,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.900,3308.272043711636
89,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.950,3351.9765617017383
90,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.975,3389.883713229497
91,2020-07-05,04,4 wk ahead cum death,quantile,2020-08-01,0.990,3433.958969031687
92,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.010,3241.058532751856
93,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.025,3299.4451231414923
94,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.050,3349.6608119402667
95,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.100,3407.5562851172554
96,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.150,3446.618086010394
97,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.200,3477.663167075973
98,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.250,3504.297082323806
99,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.300,3528.215161372116
100,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.350,3550.3788261167138
101,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.400,3571.409976569837
102,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.450,3591.7578580247546
103,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.500,3611.7831315067133
104,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.550,3631.808404988673
105,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.600,3652.1562864435905
106,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.650,3673.1874368967133
107,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.700,3695.351101641312
108,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.750,3719.269180689621
109,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.800,3745.903095937455
110,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.850,3776.9481770030334
111,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.900,3816.0099778961717
112,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.950,3873.90545107316
113,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.975,3924.1211398719347
114,2020-07-05,04,5 wk ahead cum death,quantile,2020-08-08,0.990,3982.507730261571
115,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.010,3652.338788830719
116,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.025,3726.584632684779
117,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.050,3790.440154384154
118,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.100,3864.0614813475895
119,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.150,3913.7334411317865
120,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.200,3953.211140135097
121,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.250,3987.0794907189647
122,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.300,4017.494316288657
123,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.350,4045.6781848940977
124,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.400,4072.421920094141
125,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.450,4098.2967934029075
126,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.500,4123.761430370994
127,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.550,4149.226067339079
128,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.600,4175.100940647848
129,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.650,4201.84467584789
130,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.700,4230.028544453331
131,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.750,4260.443370023025
132,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.800,4294.311720606892
133,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.850,4333.7894196102025
134,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.900,4383.461379394399
135,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.950,4457.0827063578345
136,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.975,4520.93822805721
137,2020-07-05,04,6 wk ahead cum death,quantile,2020-08-15,0.990,4595.18407191127
138,2020-07-05,04,1 wk ahead cum death,point,2020-07-11,nan,2590.3877069130826
139,2020-07-05,04,2 wk ahead cum death,point,2020-07-18,nan,3585.8340896765526
140,2020-07-05,04,3 wk ahead cum death,point,2020-07-25,nan,4823.199552433125
141,2020-07-05,04,4 wk ahead cum death,point,2020-08-01,nan,6290.149662078589
142,2020-07-05,04,5 wk ahead cum death,point,2020-08-08,nan,7938.636337330989
143,2020-07-05,04,6 wk ahead cum death,point,2020-08-15,nan,9689.910617610412
0,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.010,304.81777197169083
1,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.025,307.348305289025
2,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.050,309.52470354605936
3,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.100,312.0339513514117
4,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.150,313.7269289330022
5,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.200,315.07245384636883
6,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.250,316.22679441422736
7,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.300,317.26342792055937
8,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.350,318.2240233534516
9,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.400,319.13553448243414
10,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.450,320.01743204855694
11,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.500,320.8853474619534
12,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.550,321.75326287534983
13,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.600,322.63516044147264
14,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.650,323.54667157045515
15,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.700,324.5072670033473
16,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.750,325.54390050967936
17,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.800,326.6982410775379
18,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.850,328.0437659909045
19,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.900,329.73674357249513
20,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.950,332.2459913778473
21,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.975,334.4223896348817
22,2020-07-05,05,1 wk ahead cum death,quantile,2020-07-11,0.990,336.9529229522159
23,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.010,334.40249543145586
24,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.025,338.05787876622986
25,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.050,341.2017100938394
26,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.100,344.8263462713885
27,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.150,347.27187109238207
28,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.200,349.2154966953932
29,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.250,350.88295439907165
30,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.300,352.3803829519217
31,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.350,353.76797366760246
32,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.400,355.0846615639918
33,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.450,356.3585723416532
34,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.500,357.6122857452233
35,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.550,358.8659991487935
36,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.600,360.13990992645495
37,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.650,361.4565978228442
38,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.700,362.8441885385249
39,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.750,364.34161709137504
40,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.800,366.0090747950534
41,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.850,367.9527003980647
42,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.900,370.39822521905813
43,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.950,374.0228613966073
44,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.975,377.16669272421683
45,2020-07-05,05,2 wk ahead cum death,quantile,2020-07-18,0.990,380.8220760589908
46,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.010,367.07039619535567
47,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.025,371.63709815140936
48,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.050,375.56471376882456
49,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.100,380.0930030359256
50,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.150,383.1482183063371
51,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.200,385.5764065509652
52,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.250,387.65957585487513
53,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.300,389.5303262728401
54,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.350,391.26385533262993
55,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.400,392.90880488819414
56,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.450,394.50031262004853
57,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.500,396.0665875980922
58,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.550,397.632862576136
59,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.600,399.22437030799034
60,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.650,400.86931986355455
61,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.700,402.60284892334437
62,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.750,404.47359934130935
63,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.800,406.55676864521917
64,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.850,408.98495688984735
65,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.900,412.04017216025886
66,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.950,416.5684614273599
67,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.975,420.496077044775
68,2020-07-05,05,3 wk ahead cum death,quantile,2020-07-25,0.990,425.06277900082875
69,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.010,402.09373618655883
70,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.025,407.4652649832204
71,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.050,412.0850760841388
72,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.100,417.41142241282853
73,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.150,421.00508299390935
74,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.200,423.8612105023939
75,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.250,426.311513590258
76,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.300,428.5119614929605
77,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.350,430.55100440710703
78,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.400,432.4858567341907
79,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.450,434.3578487525078
80,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.500,436.20016104462036
81,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.550,438.04247333673294
82,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.600,439.91446535504997
83,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.650,441.8493176821337
84,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.700,443.8883605962803
85,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.750,446.08880849898287
86,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.800,448.53911158684684
87,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.850,451.39523909533136
88,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.900,454.9888996764123
89,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.950,460.31524600510187
90,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.975,464.9350571060203
91,2020-07-05,05,4 wk ahead cum death,quantile,2020-08-01,0.990,470.30658590268206
92,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.010,439.18455281403783
93,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.025,445.29423079772005
94,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.050,450.5488909215928
95,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.100,456.6071775155484
96,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.150,460.6946747187101
97,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.200,463.94328791948476
98,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.250,466.7303087837452
99,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.300,469.233139656352
100,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.350,471.5523854561859
101,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.400,473.75312292068696
102,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.450,475.882361886519
103,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.500,477.97784257298247
104,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.550,480.07332325944606
105,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.600,482.2025622252781
106,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.650,484.4032996897792
107,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.700,486.722545489613
108,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.750,489.22537636221983
109,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.800,492.01239722648035
110,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.850,495.26101042725503
111,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.900,499.3485076304167
112,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.950,505.40679422437233
113,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.975,510.661454348245
114,2020-07-05,05,5 wk ahead cum death,quantile,2020-08-08,0.990,516.7711323319271
